idx,player_name,player_pics,teams
179,21 Beto,https://cdn.sofifa.com/players/182/629/21_60.png,"{' Farense', ' Göztepe', ' Sevilla', ' Sporting CP', ' Leixões', ' Portugal', ' Sporting Braga', ' Porto'}"
180,20 A. Kwarasey,https://cdn.sofifa.com/players/165/564/20_60.png,"{' Rosenborg', ' Brøndby', ' Portland Timbers', ' Strømsgodset', ' Vålerenga'}"
182,Rui Silva,https://cdn.sofifa.com/players/210/385/22_60.png,"{' Portugal', ' Granada', ' Nacional', ' Real Betis'}"
184,T. Horn,https://cdn.sofifa.com/players/200/316/22_60.png,{' FC Köln'}
186,R. Zentner,https://cdn.sofifa.com/players/224/251/22_60.png,{' FSV Mainz 05'}
185,S. Lung,https://cdn.sofifa.com/players/205/942/22_60.png,"{' Kayserispor', ' Al Raed', ' Romania'}"
189,D. Bachmann,https://cdn.sofifa.com/players/209/532/22_60.png,"{' Ross County', ' Stoke City', ' Bury', ' Austria', ' Watford', ' Kilmarnock'}"
190,A. Consigli,https://cdn.sofifa.com/players/163/489/22_60.png,"{' Rimini', ' Atalanta', ' Sassuolo'}"
193,J. Bond,https://cdn.sofifa.com/players/197/928/22_60.png,"{' Peterborough United', ' Reading', ' West Bromwich Albion', ' Gillingham', ' Watford', ' LA Galaxy'}"
188,M. Männel,https://cdn.sofifa.com/players/182/520/22_60.png,"{' Erzgebirge Aue', ' Energie Cottbus'}"
192,V. Babacan,https://cdn.sofifa.com/players/188/524/22_60.png,"{' Kayserispor', ' Fenerbahçe', ' Turkey', ' İstanbul Başakşehir'}"
183,A. Shunin,https://cdn.sofifa.com/players/167/575/22_60.png,"{' Dinamo Moskva', ' Russia'}"
194,R. Boffin,https://cdn.sofifa.com/players/178/283/22_60.png,"{' PSV', ' Eskişehirspor', ' West Ham United', ' Antalyaspor', ' VVV-Venlo'}"
187,21 J. Serendero,https://cdn.sofifa.com/players/245/294/21_60.png,{' Uruguay'}
197,Samuel Portugal,https://cdn.sofifa.com/players/227/819/22_60.png,"{' Porto', ' Portimonense'}"
191,D. Azcona,https://cdn.sofifa.com/players/228/232/22_60.png,"{' Olimpia', ' Ecuador', ' River Plate'}"
198,J. Ledesma,https://cdn.sofifa.com/players/219/522/22_60.png,"{' Cádiz', ' Rosario Central'}"
196,16 Weverton,https://cdn.sofifa.com/players/186/555/16_60.png,"{' Athletico PR', ' Corinthians'}"
195,K. Lamprou,https://cdn.sofifa.com/players/199/568/22_60.png,"{' Greece', ' Excelsior', ' PEC Zwolle', ' Willem II', ' RKC Waalwijk', ' Vitesse', ' Ajax', ' Feyenoord'}"
203,E. Mulder,https://cdn.sofifa.com/players/183/567/22_60.png,"{' SC Heerenveen', ' Feyenoord', ' Swansea City', ' Go Ahead Eagles'}"
204,Diego López,https://cdn.sofifa.com/players/146/748/22_60.png,"{' Spain', ' Real Madrid', ' Villarreal', ' Sevilla', ' Milan', ' Rayo Vallecano', ' Espanyol'}"
201,B. Samba,https://cdn.sofifa.com/players/204/883/22_60.png,"{' Le Havre', ' Nancy', ' Lens', ' Nottingham Forest', ' Olympique Marseille', ' Caen'}"
206,J. Leca,https://cdn.sofifa.com/players/153/275/22_60.png,"{' Valenciennes', ' Ajaccio', ' Lens', ' Bastia'}"
199,A. Paschalakis,https://cdn.sofifa.com/players/240/493/22_60.png,"{' PAOK', ' Greece'}"
200,M. Dituro,https://cdn.sofifa.com/players/207/935/22_60.png,"{' Celta de Vigo', ' Universidad Católica', ' Antofagasta'}"
208,Raphaelinho Anjos,https://cdn.sofifa.com/players/230/168/22_60.png,"{' Brazil', ' Athletico PR', ' Bragantino', ' Ponte Preta', ' Grêmio', ' Santos'}"
202,S. Gonda,https://cdn.sofifa.com/players/217/649/22_60.png,"{' Shimizu S-Pulse', ' Sagan Tosu', ' Portimonense'}"
209,S. Dimitrievski,https://cdn.sofifa.com/players/211/348/22_60.png,"{' Gimnàstic Tarragona', ' Granada', ' Rayo Vallecano'}"
205,A. Montero,https://cdn.sofifa.com/players/229/541/22_60.png,"{' Colombia', ' Deportes Tolima', ' San Lorenzo'}"
207,S. Sluga,https://cdn.sofifa.com/players/206/065/22_60.png,"{' Spezia', ' Hellas Verona', ' Luton Town'}"
210,L. Southwood,https://cdn.sofifa.com/players/235/027/22_60.png,"{' Reading', ' Hamilton Academical', ' Cheltenham Town'}"
212,L. Hrádecký,https://cdn.sofifa.com/players/190/941/22_60.png,"{' Brøndby', ' Finland', ' Bayer 04 Leverkusen', ' Eintracht Frankfurt', ' Esbjerg'}"
214,H. Koffi,https://cdn.sofifa.com/players/239/342/22_60.png,"{' Royal Excel Mouscron', ' Belenenses', ' Sporting Charleroi', ' Lille'}"
211,16 Victor,https://cdn.sofifa.com/players/186/789/16_60.png,"{' Brazil', ' Atlético Mineiro', ' Grêmio'}"
213,S. Rochet,https://cdn.sofifa.com/players/223/690/22_60.png,"{' Sivasspor', ' AZ', ' Nacional'}"
215,D. Léon,https://cdn.sofifa.com/players/205/377/22_60.png,"{' Brest', ' Auxerre'}"
217,P. Kühn,https://cdn.sofifa.com/players/208/719/22_60.png,"{' Sandhausen', ' Osnabrück'}"
222,S. Marinović,https://cdn.sofifa.com/players/231/056/22_60.png,"{' Vancouver Whitecaps', ' New Zealand', ' Wellington Phoenix', ' Bristol City'}"
218,A. Nübel,https://cdn.sofifa.com/players/223/885/22_60.png,"{' Paderborn', ' Monaco', ' Schalke 04', ' FC Bayern München'}"
219,D. Ospina,https://cdn.sofifa.com/players/176/550/22_60.png,"{' Al Nassr', ' Colombia', ' Arsenal', ' Nice', ' Napoli'}"
220,O. Kolář,https://cdn.sofifa.com/players/244/467/22_60.png,"{' Slavia Praha', ' Czech Republic'}"
216,08 O. Kahn,https://cdn.sofifa.com/players/000/488/08_60.png,{' FC Bayern München'}
223,N. Haikin,https://cdn.sofifa.com/players/222/389/22_60.png,"{' Bodø / Glimt', "" Kuban' Krasnodar"", ' Mordovia Saransk'}"
221,M. Díaz,https://cdn.sofifa.com/players/226/379/22_60.png,"{' Huracán', ' 114149', ' Talleres Córdoba', ' Boca Juniors'}"
225,D. Mitov,https://cdn.sofifa.com/players/225/280/22_60.png,"{' Charlton Athletic', ' Cambridge United'}"
224,C. Bonilla,https://cdn.sofifa.com/players/214/582/22_60.png,"{' Atlético Nacional', ' Al Feiha', ' Colombia', ' Millonarios', ' La Equidad'}"
227,R. Olsen,https://cdn.sofifa.com/players/207/557/22_60.png,"{' Roma', ' Aston Villa', ' Sweden', ' Everton', ' Cagliari', ' 114912', ' København', ' Sheffield United', ' PAOK', ' Malmö FF'}"
229,I. Meslier,https://cdn.sofifa.com/players/242/656/22_60.png,"{' Lorient', ' Leeds United'}"
230,A. Blake,https://cdn.sofifa.com/players/216/939/22_60.png,{' Philadelphia Union'}
233,C. Álvarez,https://cdn.sofifa.com/players/188/938/22_60.png,"{' Real Zaragoza', ' Rayo Vallecano', ' Argentina', ' Espanyol', ' San Lorenzo'}"
226,W. Aguerre,https://cdn.sofifa.com/players/253/847/22_60.png,"{' Cerro Largo', ' Querétaro'}"
232,B. Reynet,https://cdn.sofifa.com/players/204/240/22_60.png,"{' Toulouse', ' Lorient', ' Dijon', ' Nîmes'}"
236,M. Diaw,https://cdn.sofifa.com/players/220/820/22_60.png,"{' Clermont', ' Paris Saint Germain', ' Lausanne Sport'}"
231,Gabri Prestão,https://cdn.sofifa.com/players/230/312/22_60.png,"{' Brazil', ' Internacional', ' Figueirense', ' Fluminense', ' Botafogo'}"
237,Germán Parreño,https://cdn.sofifa.com/players/212/453/22_60.png,"{' Racing Santander', ' Girona', ' Espanyol', ' Elche', ' UD Ibiza'}"
235,B. Costil,https://cdn.sofifa.com/players/158/121/22_60.png,"{' Rennes', ' Auxerre', ' Bordeaux', ' France', ' Vannes', ' Sedan', ' Caen'}"
228,J. Corona,https://cdn.sofifa.com/players/156/412/22_60.png,"{' Mexico', ' Estudiantes Tecos', ' Cruz Azul'}"
238,B. Hamid,https://cdn.sofifa.com/players/194/904/22_60.png,"{' Midtjylland', ' DC United', ' United States'}"
234,21 Cássio,https://cdn.sofifa.com/players/165/769/21_60.png,"{' Paços de Ferreira', ' Rio Ave', ' Al Taawon', ' Arouca', ' Vasco da Gama'}"
239,E. Audero,https://cdn.sofifa.com/players/228/413/22_60.png,"{' Venezia', ' Juventus', ' Sampdoria'}"
241,R. Gudiño,https://cdn.sofifa.com/players/226/285/22_60.png,"{' Guadalajara', ' União Madeira', ' Mexico', ' Atlanta United', ' Porto'}"
240,E. Viviano,https://cdn.sofifa.com/players/168/354/22_60.png,"{' Sampdoria', ' SPAL', ' Fatih Karagümrük', ' Italy', ' Sporting CP', ' Arsenal', ' Fiorentina', ' Bologna', ' Brescia', ' Palermo', ' Inter'}"
245,T. Didillon,https://cdn.sofifa.com/players/219/793/22_60.png,"{' Cercle Brugge', ' Anderlecht', ' Monaco', ' Metz', ' Genk'}"
242,M. Andújar,https://cdn.sofifa.com/players/173/857/22_60.png,"{' Catania', ' Napoli', ' Estudiantes', ' Argentina'}"
246,R. Riou,https://cdn.sofifa.com/players/168/965/22_60.png,"{' Alanyaspor', ' Nantes', ' Toulouse', ' Auxerre', ' Sporting Charleroi', ' Caen', ' Olympique Lyonnais'}"
244,B. Guzan,https://cdn.sofifa.com/players/164/505/22_60.png,"{' Aston Villa', ' Middlesbrough', ' United States', ' Atlanta United', ' Chivas USA', ' Hull City'}"
248,J. Espínola,https://cdn.sofifa.com/players/254/714/22_60.png,"{' Godoy Cruz', ' Nacional Asunción'}"
243,J. Leutwiler,https://cdn.sofifa.com/players/183/347/22_60.png,"{' Canada', ' Blackburn Rovers', ' Shrewsbury Town', ' Huddersfield Town', ' Middlesbrough', ' Oldham Athletic', ' Basel', ' Fleetwood Town'}"
249,J. Brinkies,https://cdn.sofifa.com/players/204/380/22_60.png,"{' Hansa Rostock', ' Zwickau'}"
253,G. Akkan,https://cdn.sofifa.com/players/229/637/22_60.png,"{' Ankaragücü', ' Rizespor', ' Turkey'}"
252,G. Gallon,https://cdn.sofifa.com/players/214/680/22_60.png,"{' Nîmes', ' Orléans', ' Troyes'}"
247,G. Lajud,https://cdn.sofifa.com/players/217/813/22_60.png,"{' Tijuana', ' Mexico', ' Santos Laguna', ' Cruz Azul'}"
254,N. Marsman,https://cdn.sofifa.com/players/200/698/22_60.png,"{' Inter Miami', ' FC Twente', ' Feyenoord', ' FC Utrecht'}"
251,Gabriel,https://cdn.sofifa.com/players/201/931/22_60.png,"{' Carpi', ' Lecce', ' Perugia', ' Cagliari', ' Milan', ' Empoli', ' Cruzeiro', ' Napoli'}"
255,Óscar Whalley,https://cdn.sofifa.com/players/220/433/22_60.png,"{' Real Zaragoza', ' Sporting Gijón', ' Castellón', ' Lugo', ' AGF', ' Huesca'}"
256,T. Wellenreuther,https://cdn.sofifa.com/players/223/686/22_60.png,"{' Schalke 04', ' Anderlecht', ' Willem II', ' Mallorca', ' Feyenoord'}"
259,K. Dawson,https://cdn.sofifa.com/players/253/272/22_60.png,{' Peñarol'}
250,M. Al Owais,https://cdn.sofifa.com/players/210/923/22_60.png,"{' Al Hilal', ' Al Shabab', ' Al Ahli Jeddah', ' Saudi Arabia'}"
257,F. Altamirano,https://cdn.sofifa.com/players/227/477/22_60.png,"{' Banfield', ' Patronato'}"
260,F. Müller,https://cdn.sofifa.com/players/234/833/22_60.png,"{' FSV Mainz 05', ' SC Freiburg', ' VfB Stuttgart'}"
258,Pierrino Faria,https://cdn.sofifa.com/players/230/328/22_60.png,"{' Santos', ' Coritiba', ' Atlético GO', ' São Paulo'}"
262,S. George,https://cdn.sofifa.com/players/240/346/22_60.png,"{' Tranmere Rovers', ' Colchester United', ' Livingston', ' Carlisle United', ' Liverpool'}"
261,Marcelo Grohe,https://cdn.sofifa.com/players/167/959/22_60.png,"{' Al Ittihad', ' Brazil', ' Grêmio'}"
263,C. Gordon,https://cdn.sofifa.com/players/053/110/22_60.png,"{' Scotland', ' Celtic', ' Sunderland', ' Hearts'}"
265,M. Maroši,https://cdn.sofifa.com/players/221/531/22_60.png,"{' Coventry City', ' Doncaster Rovers', ' Shrewsbury Town'}"
266,A. Bono,https://cdn.sofifa.com/players/226/786/22_60.png,{' Toronto'}
267,M. Turner,https://cdn.sofifa.com/players/233/267/22_60.png,"{' New England', ' Arsenal', ' United States'}"
268,M. Stekelenburg,https://cdn.sofifa.com/players/002/147/22_60.png,"{' Southampton', ' Roma', ' Netherlands', ' Fulham', ' Everton', ' Monaco', ' Ajax'}"
272,L. Zigi,https://cdn.sofifa.com/players/229/956/22_60.png,"{' Sochaux', ' Ghana', ' Salzburg', ' St. Gallen'}"
274,F. Kaplan,https://cdn.sofifa.com/players/205/874/22_60.png,"{' Adana Demirspor', ' Antalyaspor', ' Gençlerbirliği', ' Giresunspor'}"
264,N. Vikonis,https://cdn.sofifa.com/players/214/076/22_60.png,"{' Puebla', ' Mazatlán', ' Patriotas Boyacá', ' Millonarios'}"
273,B. Hamer,https://cdn.sofifa.com/players/170/008/22_60.png,"{' Derby County', ' Charlton Athletic', ' Brentford', ' Swansea City', ' Reading', ' Leicester City', ' Huddersfield Town', ' Bristol City', ' Exeter City', ' Watford'}"
275,L. Skorupski,https://cdn.sofifa.com/players/189/908/22_60.png,"{' Roma', ' Górnik Zabrze', ' Poland', ' Bologna', ' Empoli'}"
271,C. Dawson,https://cdn.sofifa.com/players/214/088/22_60.png,"{' Sheffield Wednesday', ' Chesterfield', ' Exeter City', ' Plymouth Argyle'}"
269,L. Thomas,https://cdn.sofifa.com/players/203/423/22_60.png,"{' Melbourne Victory', ' SønderjyskE', ' Australia', ' Western Sydney Wanderers'}"
276,E. Mendy,https://cdn.sofifa.com/players/234/642/22_60.png,"{' Chelsea', ' Rennes', ' Reims'}"
270,20 J. Gonzalez,https://cdn.sofifa.com/players/213/736/20_60.png,{' Dallas'}
277,Jo Hyeon Woo,https://cdn.sofifa.com/players/212/432/22_60.png,"{' Daegu', ' Ulsan'}"
278,V. Demarconnay,https://cdn.sofifa.com/players/150/659/22_60.png,{' Paris'}
279,Kim Seung Gyu,https://cdn.sofifa.com/players/191/655/22_60.png,"{' Al Shabab', ' Kashiwa Reysol', ' Vissel Kobe', ' Ulsan', ' Korea Republic'}"
281,R. O'Donnell,https://cdn.sofifa.com/players/182/206/22_60.png,"{' Sheffield Wednesday', ' Northampton Town', ' Walsall', ' Wigan Athletic', ' Bristol City', ' Bradford City', ' Rochdale', ' Chesterfield', ' Rotherham United'}"
280,R. Zieler,https://cdn.sofifa.com/players/186/148/22_60.png,"{' Manchester United', ' Northampton Town', ' Germany', ' Leicester City', ' FC Köln', ' Hannover 96', ' VfB Stuttgart'}"
283,Luís Maximiano,https://cdn.sofifa.com/players/244/316/22_60.png,"{' Lazio', ' Granada', ' Sporting CP'}"
282,Y. Brecher,https://cdn.sofifa.com/players/204/842/22_60.png,{' Zürich'}
285,Raúl Lizoain,https://cdn.sofifa.com/players/199/101/22_60.png,"{' FC Andorra', ' Las Palmas', ' Mirandés', ' Alcorcón'}"
284,Kang Hyeon Mu,https://cdn.sofifa.com/players/221/912/22_60.png,{' Pohang Steelers'}
287,Raúl Fernández,https://cdn.sofifa.com/players/186/680/22_60.png,"{' Real Valladolid', ' Racing Santander', ' Athletic Club', ' Numancia', ' Las Palmas', ' Granada', ' Mirandés', ' Levante'}"
290,L. Montipò,https://cdn.sofifa.com/players/215/363/22_60.png,"{' Novara', ' Hellas Verona', ' Carpi', ' Benevento'}"
286,B. Jones,https://cdn.sofifa.com/players/165/735/22_60.png,"{' Sheffield Wednesday', ' Al Nassr', ' Australia', ' Perth Glory', ' Middlesbrough', ' NEC', ' Bradford City', ' Liverpool', ' Feyenoord'}"
289,Y. van Osch,https://cdn.sofifa.com/players/236/649/22_60.png,"{' PSV', ' Fortuna Sittard'}"
292,P. Tytoń,https://cdn.sofifa.com/players/176/094/22_60.png,"{' Deportivo La Coruña', ' Cincinnati', ' PSV', ' Górnik Łęczna', ' FC Twente', ' Roda JC Kerkrade', ' Poland', ' Ajax', ' Elche', ' VfB Stuttgart'}"
291,O. Sail,https://cdn.sofifa.com/players/225/993/22_60.png,"{' New Zealand', ' Wellington Phoenix'}"
288,21 L. Camp,https://cdn.sofifa.com/players/053/736/21_60.png,"{' Derby County', ' Sunderland', ' Northern Ireland', ' AFC Bournemouth', ' Queens Park Rangers', ' West Bromwich Albion', ' Coventry City', ' Norwich City', ' Swindon Town', ' Birmingham City', ' Nottingham Forest', ' Rotherham United', ' Wrexham', ' Cardiff City'}"
293,P. Bråtveit,https://cdn.sofifa.com/players/211/021/22_60.png,"{' Nîmes', ' Djurgården', ' AGF', ' Norway', ' Vålerenga', ' FC Groningen', ' Haugesund'}"
296,T. Königsmann,https://cdn.sofifa.com/players/223/823/22_60.png,"{' SpVgg Greuther Fürth', ' Waldhof Mannheim', ' Hannover 96', ' Sandhausen', ' Aalen'}"
298,P. Leeuwenburgh,https://cdn.sofifa.com/players/223/737/22_60.png,"{' Ajax', ' FC Groningen'}"
299,Juan Soriano,https://cdn.sofifa.com/players/234/790/22_60.png,"{' Leganés', ' Sevilla', ' Sevilla II', ' Málaga', ' Tenerife'}"
300,G. Morris,https://cdn.sofifa.com/players/019/541/22_60.png,"{' Crawley Town', ' Aldershot Town', ' Gillingham', ' Southend United', ' Leyton Orient'}"
295,21 D. Bingham,https://cdn.sofifa.com/players/202/469/21_60.png,"{' Portland Timbers', ' LA Galaxy', ' SJ Earthquakes', ' United States'}"
303,B. Białkowski,https://cdn.sofifa.com/players/155/871/22_60.png,"{' Notts County', ' Southampton', ' Ipswich Town', ' Millwall', ' Poland'}"
304,F. Woodman,https://cdn.sofifa.com/players/222/514/22_60.png,"{' Crawley Town', ' Aberdeen', ' Swansea City', ' Hartlepool United', ' AFC Bournemouth', ' Newcastle United', ' Preston North End', ' Kilmarnock'}"
297,J. Dahlin,https://cdn.sofifa.com/players/164/484/22_60.png,"{' Sweden', ' Midtjylland', ' Lyn', ' Malmö FF', ' Gençlerbirliği'}"
301,A. Silva,https://cdn.sofifa.com/players/214/373/22_60.png,"{' Independiente Medellín', ' Puebla', ' Huracán', ' Paraguay', ' Deportes Tolima'}"
305,S. Torrico,https://cdn.sofifa.com/players/216/692/22_60.png,{' San Lorenzo'}
294,M. Barovero,https://cdn.sofifa.com/players/142/721/22_60.png,"{' Atlético San Luis', ' River Plate', ' Monterrey', ' Necaxa'}"
308,M. van der Hart,https://cdn.sofifa.com/players/208/782/22_60.png,"{' PEC Zwolle', ' Go Ahead Eagles', ' Lech Poznań', ' Ajax', ' FC Emmen'}"
309,S. Cleveland,https://cdn.sofifa.com/players/237/250/22_60.png,"{' Chicago Fire', ' Seattle Sounders'}"
306,G. Kobel,https://cdn.sofifa.com/players/235/073/22_60.png,"{' TSG Hoffenheim', ' FC Augsburg', ' Borussia Dortmund', ' Switzerland', ' VfB Stuttgart'}"
310,R. Gikiewicz,https://cdn.sofifa.com/players/194/333/22_60.png,"{' FC Union Berlin', ' Śląsk Wrocław', ' FC Augsburg', ' Eintracht Braunschweig', ' SC Freiburg', ' Jagiellonia Białystok'}"
302,André Moreira,https://cdn.sofifa.com/players/224/953/22_60.png,"{' Atlético Madrid', ' Aston Villa', ' Feirense', ' Belenenses', ' Grasshopper', ' União Madeira', ' Sporting Braga', ' Moreirense'}"
307,C. Stanković,https://cdn.sofifa.com/players/216/175/22_60.png,"{' Salzburg', ' Austria', ' Grödig', ' AEK Athens'}"
313,P. Bernardoni,https://cdn.sofifa.com/players/223/898/22_60.png,"{' Saint-Étienne', ' Nîmes', ' Clermont', ' Bordeaux', ' Troyes', ' Angers SCO'}"
318,J. Talbot,https://cdn.sofifa.com/players/225/406/22_60.png,"{' Sunderland', ' Bohemians'}"
319,D. Phillips,https://cdn.sofifa.com/players/220/058/22_60.png,"{' Charlton Athletic', ' Cardiff City', ' KV Oostende'}"
314,A. Schwolow,https://cdn.sofifa.com/players/202/789/22_60.png,"{' Hertha BSC', ' Schalke 04', ' SC Freiburg'}"
316,K. Roos,https://cdn.sofifa.com/players/211/299/22_60.png,"{' Derby County', ' Bristol Rovers', ' Aberdeen', ' Port Vale', ' AFC Wimbledon', ' NEC', ' Rotherham United', ' Plymouth Argyle'}"
315,P. Abrahamsson,https://cdn.sofifa.com/players/192/201/22_60.png,"{' Häcken', ' Örgryte'}"
320,M. Müller,https://cdn.sofifa.com/players/208/375/22_60.png,"{' Kaiserslautern', ' RB Leipzig', ' Luzern'}"
321,N. Larsen,https://cdn.sofifa.com/players/200/209/22_60.png,"{' AaB', ' Guingamp', ' Nordsjælland', ' Silkeborg', ' Denmark'}"
317,M. Flekken,https://cdn.sofifa.com/players/211/738/22_60.png,"{' SC Freiburg', ' MSV Duisburg', ' Netherlands', ' SpVgg Greuther Fürth'}"
324,21 J. McKeown,https://cdn.sofifa.com/players/170/280/21_60.png,"{' Peterborough United', ' Finn Harps', ' Grimsby Town'}"
322,S. Moore,https://cdn.sofifa.com/players/194/150/22_60.png,"{' Brentford', ' Bristol City', ' Coventry City', ' Sheffield United', ' Cardiff City'}"
312,Victorino Magela,https://cdn.sofifa.com/players/230/320/22_60.png,"{' Santos', ' Bahia', ' Palmeiras'}"
323,C. Mathenia,https://cdn.sofifa.com/players/215/417/22_60.png,"{' FSV Mainz 05', ' Hamburger SV', ' Nürnberg', ' Darmstadt 98'}"
311,19 Fabiano,https://cdn.sofifa.com/players/184/926/19_60.png,"{' Olhanense', ' São Paulo', ' Fenerbahçe', ' Porto', ' Santo André'}"
326,J. Lössl,https://cdn.sofifa.com/players/172/553/22_60.png,"{' Brentford', ' Guingamp', ' Everton', ' Midtjylland', ' Huddersfield Town', ' FSV Mainz 05', ' Denmark'}"
327,J. Maurer,https://cdn.sofifa.com/players/202/570/22_60.png,"{' New York RB', ' Dallas'}"
325,M. Kolke,https://cdn.sofifa.com/players/211/946/22_60.png,"{' Hansa Rostock', ' Wehen Wiesbaden'}"
329,P. Nardi,https://cdn.sofifa.com/players/206/218/22_60.png,"{' Rennes', ' Cercle Brugge', ' Monaco', ' Lorient', ' Nancy', ' Gent'}"
330,S. Kırıntılı,https://cdn.sofifa.com/players/144/172/22_60.png,"{' Rizespor', ' Alanyaspor', ' Turkey', ' Ankaragücü', ' Ümraniyespor', ' Konyaspor', ' Fenerbahçe'}"
331,J. Day,https://cdn.sofifa.com/players/203/034/22_60.png,"{' Bristol Rovers', ' Peterborough United', ' AFC Wimbledon', ' Cardiff City', ' Newport County'}"
334,V. Jaroš,https://cdn.sofifa.com/players/253/428/22_60.png,"{' Stockport County', ' Liverpool', "" St Patrick's""}"
328,D. Stockdale,https://cdn.sofifa.com/players/182/207/22_60.png,"{' Sheffield Wednesday', ' Brighton & Hove Albion', ' Fulham', ' Ipswich Town', ' England', ' Stevenage', ' Wycombe Wanderers', ' Birmingham City', ' Southend United', ' Hull City', ' Darlington 1883'}"
332,J. Lumley,https://cdn.sofifa.com/players/217/096/22_60.png,"{' Bristol Rovers', ' Reading', ' Blackpool', ' Accrington Stanley', ' Middlesbrough', ' Queens Park Rangers', ' Stevenage', ' Doncaster Rovers', ' Gillingham', ' Morecambe'}"
337,A. Luthe,https://cdn.sofifa.com/players/192/665/22_60.png,"{' FC Augsburg', ' Kaiserslautern', ' FC Union Berlin', ' VfL Bochum 1848'}"
336,H. Lindner,https://cdn.sofifa.com/players/193/247/22_60.png,"{' Austria Wien', ' Basel', ' Grasshopper', ' Eintracht Frankfurt', ' Wehen Wiesbaden', ' Austria', ' Sion'}"
335,A. Linde,https://cdn.sofifa.com/players/207/926/22_60.png,"{' Sweden', ' Molde', ' Helsingborg', ' SpVgg Greuther Fürth'}"
338,K. Müller,https://cdn.sofifa.com/players/202/873/22_60.png,"{' Hansa Rostock', ' Heidenheim', ' VfB Stuttgart'}"
333,B. Collins,https://cdn.sofifa.com/players/225/543/22_60.png,"{' Chelsea', ' Burton Albion', ' Barnsley', ' Forest Green Rovers'}"
342,D. Stipica,https://cdn.sofifa.com/players/250/939/22_60.png,{' Pogoń Szczecin'}
344,Yang Han Been,https://cdn.sofifa.com/players/203/004/22_60.png,"{' Seongnam', ' Seoul', ' Gangwon'}"
346,S. McDermott,https://cdn.sofifa.com/players/202/810/22_60.png,"{' Start', ' Republic of Ireland', ' Kristiansund', ' Sandnes Ulf'}"
343,B. Amos,https://cdn.sofifa.com/players/173/531/22_60.png,"{' Manchester United', ' Charlton Athletic', ' Millwall', ' Wigan Athletic', ' Oldham Athletic', ' Hull City', ' Carlisle United', ' Bolton Wanderers', ' Cardiff City'}"
349,C. Maxwell,https://cdn.sofifa.com/players/209/333/22_60.png,"{' Charlton Athletic', ' Blackpool', ' Hibernian', ' Preston North End', ' Wales', ' Fleetwood Town'}"
345,O. Jansson,https://cdn.sofifa.com/players/190/669/22_60.png,"{' Northampton Town', ' Örebro', ' Tottenham Hotspur', ' Shamrock Rovers', ' Norrköping', ' Bradford City'}"
348,K. Haug,https://cdn.sofifa.com/players/224/322/22_60.png,"{' Toulouse', ' Vålerenga'}"
340,L. Kelly,https://cdn.sofifa.com/players/225/203/22_60.png,"{' Scotland', ' Queens Park Rangers', ' Livingston', ' Rangers', ' Motherwell'}"
351,C. Rigamonti,https://cdn.sofifa.com/players/215/250/22_60.png,"{' Banfield', ' Sarmiento', ' Central Cordoba SdE', ' Vélez Sarsfield', ' Belgrano', ' Quilmes'}"
339,19 E. Galekovic,https://cdn.sofifa.com/players/160/295/19_60.png,"{' Adelaide United', ' Melbourne Victory', ' Australia', ' Melbourne City'}"
350,Fred Aníbão,https://cdn.sofifa.com/players/230/317/22_60.png,"{' Avaí', ' Athletico PR', ' Palmeiras', ' Grêmio'}"
352,M. Zetterer,https://cdn.sofifa.com/players/227/370/22_60.png,"{' PEC Zwolle', ' Werder Bremen'}"
341,M. Sandberg,https://cdn.sofifa.com/players/191/153/22_60.png,"{' IFK Göteborg', ' Vålerenga', ' Stabæk'}"
355,R. Fährmann,https://cdn.sofifa.com/players/179/783/22_60.png,"{' Norwich City', ' Eintracht Frankfurt', ' Brann', ' Schalke 04'}"
356,D. Odumosu,https://cdn.sofifa.com/players/260/018/22_60.png,"{' Drogheda United', "" St Patrick's""}"
347,20 M. Agazzi,https://cdn.sofifa.com/players/123/586/20_60.png,"{' Triestina', ' Cesena', ' Cremonese', ' Chievo', ' Middlesbrough', ' Ascoli', ' Cagliari', ' Milan'}"
353,D. Iversen,https://cdn.sofifa.com/players/228/410/22_60.png,"{' OH Leuven', ' Leicester City', ' Preston North End', ' Oldham Athletic', ' Rotherham United', ' Esbjerg', ' Denmark'}"
361,A. Olliero,https://cdn.sofifa.com/players/231/105/22_60.png,"{' Nantes', ' Niort', ' Pau'}"
364,L. Roberts,https://cdn.sofifa.com/players/211/604/22_60.png,"{' Walsall', ' Middlesbrough', ' Northampton Town'}"
362,B. Stuver,https://cdn.sofifa.com/players/213/206/22_60.png,"{' Austin', ' New York City', ' Montreal Impact', ' Chivas USA', ' Columbus Crew', ' New England'}"
363,E. Basilio,https://cdn.sofifa.com/players/212/735/22_60.png,"{' Dijon', ' Guingamp'}"
360,Z. Clark,https://cdn.sofifa.com/players/204/269/22_60.png,"{' Hearts', ' Scotland', ' St. Johnstone'}"
359,20 A. Collin,https://cdn.sofifa.com/players/053/363/20_60.png,"{' Notts County', ' Aberdeen', ' Carlisle United', ' Rotherham United'}"
358,A. Maraval,https://cdn.sofifa.com/players/215/097/22_60.png,"{' Dunkerque', ' Arles', ' Monaco', ' Nîmes'}"
